File Name,Test Type,Cycle ID,Battery ID,Capacity,File Path,ambient_temperature
05481.csv,impedance,360,B0005,,C:\Projects\Battery Engineering\data,24
05482.csv,charge,361,B0005,,C:\Projects\Battery Engineering\data,24
05483.csv,impedance,362,B0005,,C:\Projects\Battery Engineering\data,24
05484.csv,discharge,363,B0005,1.485903599,C:\Projects\Battery Engineering\data,24
05485.csv,impedance,364,B0005,,C:\Projects\Battery Engineering\data,24
05486.csv,charge,365,B0005,,C:\Projects\Battery Engineering\data,24
05487.csv,discharge,366,B0005,1.49609183,C:\Projects\Battery Engineering\data,24
05488.csv,impedance,367,B0005,,C:\Projects\Battery Engineering\data,24
05489.csv,charge,368,B0005,,C:\Projects\Battery Engineering\data,24
05490.csv,impedance,369,B0005,,C:\Projects\Battery Engineering\data,24
05491.csv,discharge,370,B0005,1.480800595,C:\Projects\Battery Engineering\data,24
05492.csv,impedance,371,B0005,,C:\Projects\Battery Engineering\data,24
05493.csv,charge,372,B0005,,C:\Projects\Battery Engineering\data,24
05494.csv,impedance,373,B0005,,C:\Projects\Battery Engineering\data,24
05495.csv,discharge,374,B0005,1.469754327,C:\Projects\Battery Engineering\data,24
05496.csv,impedance,375,B0005,,C:\Projects\Battery Engineering\data,24
05497.csv,charge,376,B0005,,C:\Projects\Battery Engineering\data,24
05498.csv,impedance,377,B0005,,C:\Projects\Battery Engineering\data,24
05499.csv,discharge,378,B0005,1.453901227,C:\Projects\Battery Engineering\data,24
05500.csv,impedance,379,B0005,,C:\Projects\Battery Engineering\data,24
05501.csv,charge,380,B0005,,C:\Projects\Battery Engineering\data,24
05502.csv,impedance,381,B0005,,C:\Projects\Battery Engineering\data,24
05503.csv,discharge,382,B0005,1.454146207,C:\Projects\Battery Engineering\data,24
05504.csv,impedance,383,B0005,,C:\Projects\Battery Engineering\data,24
05505.csv,charge,384,B0005,,C:\Projects\Battery Engineering\data,24
05506.csv,impedance,385,B0005,,C:\Projects\Battery Engineering\data,24
05507.csv,discharge,386,B0005,1.455023752,C:\Projects\Battery Engineering\data,24
05508.csv,impedance,387,B0005,,C:\Projects\Battery Engineering\data,24
05509.csv,charge,388,B0005,,C:\Projects\Battery Engineering\data,24
05510.csv,impedance,389,B0005,,C:\Projects\Battery Engineering\data,24
05511.csv,discharge,390,B0005,1.449042164,C:\Projects\Battery Engineering\data,24
05512.csv,impedance,391,B0005,,C:\Projects\Battery Engineering\data,24
05513.csv,charge,392,B0005,,C:\Projects\Battery Engineering\data,24
05514.csv,impedance,393,B0005,,C:\Projects\Battery Engineering\data,24
05515.csv,discharge,394,B0005,1.438670937,C:\Projects\Battery Engineering\data,24
05516.csv,impedance,395,B0005,,C:\Projects\Battery Engineering\data,24
05517.csv,charge,396,B0005,,C:\Projects\Battery Engineering\data,24
05518.csv,impedance,397,B0005,,C:\Projects\Battery Engineering\data,24
05519.csv,discharge,398,B0005,1.433445432,C:\Projects\Battery Engineering\data,24
05520.csv,impedance,399,B0005,,C:\Projects\Battery Engineering\data,24
05521.csv,charge,400,B0005,,C:\Projects\Battery Engineering\data,24
05522.csv,impedance,401,B0005,,C:\Projects\Battery Engineering\data,24
05523.csv,discharge,402,B0005,1.43339589,C:\Projects\Battery Engineering\data,24
05524.csv,impedance,403,B0005,,C:\Projects\Battery Engineering\data,24
05525.csv,charge,404,B0005,,C:\Projects\Battery Engineering\data,24
05526.csv,impedance,405,B0005,,C:\Projects\Battery Engineering\data,24
05527.csv,discharge,406,B0005,1.428064873,C:\Projects\Battery Engineering\data,24
05528.csv,impedance,407,B0005,,C:\Projects\Battery Engineering\data,24
05529.csv,charge,408,B0005,,C:\Projects\Battery Engineering\data,24
05530.csv,impedance,409,B0005,,C:\Projects\Battery Engineering\data,24
05531.csv,discharge,410,B0005,1.422920318,C:\Projects\Battery Engineering\data,24
05532.csv,impedance,411,B0005,,C:\Projects\Battery Engineering\data,24
05533.csv,charge,412,B0005,,C:\Projects\Battery Engineering\data,24
05534.csv,impedance,413,B0005,,C:\Projects\Battery Engineering\data,24
05535.csv,discharge,414,B0005,1.417429033,C:\Projects\Battery Engineering\data,24
05536.csv,impedance,415,B0005,,C:\Projects\Battery Engineering\data,24
05537.csv,charge,416,B0005,,C:\Projects\Battery Engineering\data,24
05538.csv,impedance,417,B0005,,C:\Projects\Battery Engineering\data,24
05539.csv,discharge,418,B0005,1.412409229,C:\Projects\Battery Engineering\data,24
05540.csv,impedance,419,B0005,,C:\Projects\Battery Engineering\data,24
05541.csv,charge,420,B0005,,C:\Projects\Battery Engineering\data,24
05542.csv,impedance,421,B0005,,C:\Projects\Battery Engineering\data,24
05543.csv,discharge,422,B0005,1.412578793,C:\Projects\Battery Engineering\data,24
05544.csv,impedance,423,B0005,,C:\Projects\Battery Engineering\data,24
05545.csv,charge,424,B0005,,C:\Projects\Battery Engineering\data,24
05546.csv,impedance,425,B0005,,C:\Projects\Battery Engineering\data,24
05547.csv,discharge,426,B0005,1.407598373,C:\Projects\Battery Engineering\data,24
05548.csv,impedance,427,B0005,,C:\Projects\Battery Engineering\data,24
05549.csv,charge,428,B0005,,C:\Projects\Battery Engineering\data,24
05550.csv,impedance,429,B0005,,C:\Projects\Battery Engineering\data,24
05551.csv,discharge,430,B0005,1.433392049,C:\Projects\Battery Engineering\data,24
05552.csv,charge,431,B0005,,C:\Projects\Battery Engineering\data,24
05553.csv,discharge,432,B0005,1.438255018,C:\Projects\Battery Engineering\data,24
05554.csv,impedance,433,B0005,,C:\Projects\Battery Engineering\data,24
05555.csv,charge,434,B0005,,C:\Projects\Battery Engineering\data,24
05556.csv,impedance,435,B0005,,C:\Projects\Battery Engineering\data,24
05557.csv,discharge,436,B0005,1.417354717,C:\Projects\Battery Engineering\data,24
05558.csv,impedance,437,B0005,,C:\Projects\Battery Engineering\data,24
05559.csv,charge,438,B0005,,C:\Projects\Battery Engineering\data,24
05560.csv,impedance,439,B0005,,C:\Projects\Battery Engineering\data,24
05561.csv,discharge,440,B0005,1.406981664,C:\Projects\Battery Engineering\data,24
05562.csv,impedance,441,B0005,,C:\Projects\Battery Engineering\data,24
05563.csv,charge,442,B0005,,C:\Projects\Battery Engineering\data,24
05564.csv,impedance,443,B0005,,C:\Projects\Battery Engineering\data,24
05565.csv,discharge,444,B0005,1.401203778,C:\Projects\Battery Engineering\data,24
05566.csv,impedance,445,B0005,,C:\Projects\Battery Engineering\data,24
05567.csv,charge,446,B0005,,C:\Projects\Battery Engineering\data,24
05568.csv,impedance,447,B0005,,C:\Projects\Battery Engineering\data,24
05569.csv,discharge,448,B0005,1.396700823,C:\Projects\Battery Engineering\data,24
05570.csv,impedance,449,B0005,,C:\Projects\Battery Engineering\data,24
05571.csv,charge,450,B0005,,C:\Projects\Battery Engineering\data,24
05572.csv,impedance,451,B0005,,C:\Projects\Battery Engineering\data,24
05573.csv,discharge,452,B0005,1.391284789,C:\Projects\Battery Engineering\data,24
05574.csv,impedance,453,B0005,,C:\Projects\Battery Engineering\data,24
05575.csv,charge,454,B0005,,C:\Projects\Battery Engineering\data,24
05576.csv,impedance,455,B0005,,C:\Projects\Battery Engineering\data,24
05577.csv,discharge,456,B0005,1.386228768,C:\Projects\Battery Engineering\data,24
05578.csv,impedance,457,B0005,,C:\Projects\Battery Engineering\data,24
05579.csv,charge,458,B0005,,C:\Projects\Battery Engineering\data,24
05580.csv,impedance,459,B0005,,C:\Projects\Battery Engineering\data,24
05581.csv,discharge,460,B0005,1.380436676,C:\Projects\Battery Engineering\data,24
05582.csv,impedance,461,B0005,,C:\Projects\Battery Engineering\data,24
05583.csv,charge,462,B0005,,C:\Projects\Battery Engineering\data,24
05584.csv,impedance,463,B0005,,C:\Projects\Battery Engineering\data,24
05585.csv,discharge,464,B0005,1.375236415,C:\Projects\Battery Engineering\data,24
05586.csv,impedance,465,B0005,,C:\Projects\Battery Engineering\data,24
05587.csv,charge,466,B0005,,C:\Projects\Battery Engineering\data,24
05588.csv,impedance,467,B0005,,C:\Projects\Battery Engineering\data,24
05589.csv,discharge,468,B0005,1.370512802,C:\Projects\Battery Engineering\data,24
05590.csv,impedance,469,B0005,,C:\Projects\Battery Engineering\data,24
05591.csv,charge,470,B0005,,C:\Projects\Battery Engineering\data,24
05592.csv,impedance,471,B0005,,C:\Projects\Battery Engineering\data,24
05593.csv,discharge,472,B0005,1.370508557,C:\Projects\Battery Engineering\data,24
05594.csv,impedance,473,B0005,,C:\Projects\Battery Engineering\data,24
05595.csv,charge,474,B0005,,C:\Projects\Battery Engineering\data,24
05596.csv,impedance,475,B0005,,C:\Projects\Battery Engineering\data,24
05597.csv,discharge,476,B0005,1.364735511,C:\Projects\Battery Engineering\data,24
05598.csv,impedance,477,B0005,,C:\Projects\Battery Engineering\data,24
05599.csv,charge,478,B0005,,C:\Projects\Battery Engineering\data,24
05600.csv,impedance,479,B0005,,C:\Projects\Battery Engineering\data,24
05601.csv,discharge,480,B0005,1.375392017,C:\Projects\Battery Engineering\data,24
05602.csv,charge,481,B0005,,C:\Projects\Battery Engineering\data,24
05603.csv,discharge,482,B0005,1.386111515,C:\Projects\Battery Engineering\data,24
05604.csv,charge,483,B0005,,C:\Projects\Battery Engineering\data,24
05605.csv,discharge,484,B0005,1.369850004,C:\Projects\Battery Engineering\data,24
05606.csv,impedance,485,B0005,,C:\Projects\Battery Engineering\data,24
05607.csv,charge,486,B0005,,C:\Projects\Battery Engineering\data,24
05608.csv,impedance,487,B0005,,C:\Projects\Battery Engineering\data,24
05609.csv,discharge,488,B0005,1.364782795,C:\Projects\Battery Engineering\data,24
05610.csv,impedance,489,B0005,,C:\Projects\Battery Engineering\data,24
05611.csv,charge,490,B0005,,C:\Projects\Battery Engineering\data,24
05612.csv,impedance,491,B0005,,C:\Projects\Battery Engineering\data,24
05613.csv,discharge,492,B0005,1.354322047,C:\Projects\Battery Engineering\data,24
05614.csv,impedance,493,B0005,,C:\Projects\Battery Engineering\data,24
05615.csv,charge,494,B0005,,C:\Projects\Battery Engineering\data,24
05616.csv,impedance,495,B0005,,C:\Projects\Battery Engineering\data,24
05617.csv,discharge,496,B0005,1.354641702,C:\Projects\Battery Engineering\data,24
05618.csv,impedance,497,B0005,,C:\Projects\Battery Engineering\data,24
05619.csv,charge,498,B0005,,C:\Projects\Battery Engineering\data,24
05620.csv,impedance,499,B0005,,C:\Projects\Battery Engineering\data,24
05621.csv,discharge,500,B0005,1.354703921,C:\Projects\Battery Engineering\data,24
05622.csv,impedance,501,B0005,,C:\Projects\Battery Engineering\data,24
05623.csv,charge,502,B0005,,C:\Projects\Battery Engineering\data,24
05624.csv,impedance,503,B0005,,C:\Projects\Battery Engineering\data,24
05625.csv,discharge,504,B0005,1.349314998,C:\Projects\Battery Engineering\data,24
05626.csv,impedance,505,B0005,,C:\Projects\Battery Engineering\data,24
05627.csv,charge,506,B0005,,C:\Projects\Battery Engineering\data,24
05628.csv,impedance,507,B0005,,C:\Projects\Battery Engineering\data,24
05629.csv,discharge,508,B0005,1.344189194,C:\Projects\Battery Engineering\data,24
05630.csv,impedance,509,B0005,,C:\Projects\Battery Engineering\data,24
05631.csv,charge,510,B0005,,C:\Projects\Battery Engineering\data,24
05632.csv,impedance,511,B0005,,C:\Projects\Battery Engineering\data,24
05633.csv,discharge,512,B0005,1.338991379,C:\Projects\Battery Engineering\data,24
05634.csv,impedance,513,B0005,,C:\Projects\Battery Engineering\data,24
05635.csv,charge,514,B0005,,C:\Projects\Battery Engineering\data,24
05636.csv,impedance,515,B0005,,C:\Projects\Battery Engineering\data,24
05637.csv,discharge,516,B0005,1.338914523,C:\Projects\Battery Engineering\data,24
05638.csv,impedance,517,B0005,,C:\Projects\Battery Engineering\data,24
05639.csv,charge,518,B0005,,C:\Projects\Battery Engineering\data,24
05640.csv,impedance,519,B0005,,C:\Projects\Battery Engineering\data,24
05641.csv,discharge,520,B0005,1.334006676,C:\Projects\Battery Engineering\data,24
05642.csv,impedance,521,B0005,,C:\Projects\Battery Engineering\data,24
05643.csv,charge,522,B0005,,C:\Projects\Battery Engineering\data,24
05644.csv,impedance,523,B0005,,C:\Projects\Battery Engineering\data,24
05645.csv,discharge,524,B0005,1.328644431,C:\Projects\Battery Engineering\data,24
05646.csv,impedance,525,B0005,,C:\Projects\Battery Engineering\data,24
05647.csv,charge,526,B0005,,C:\Projects\Battery Engineering\data,24
05648.csv,impedance,527,B0005,,C:\Projects\Battery Engineering\data,24
05649.csv,discharge,528,B0005,1.323170899,C:\Projects\Battery Engineering\data,24
05650.csv,impedance,529,B0005,,C:\Projects\Battery Engineering\data,24
05651.csv,charge,530,B0005,,C:\Projects\Battery Engineering\data,24
05652.csv,impedance,531,B0005,,C:\Projects\Battery Engineering\data,24
05653.csv,discharge,532,B0005,1.318169159,C:\Projects\Battery Engineering\data,24
05654.csv,impedance,533,B0005,,C:\Projects\Battery Engineering\data,24
05655.csv,charge,534,B0005,,C:\Projects\Battery Engineering\data,24
05656.csv,impedance,535,B0005,,C:\Projects\Battery Engineering\data,24
05657.csv,discharge,536,B0005,1.318466444,C:\Projects\Battery Engineering\data,24
05658.csv,impedance,537,B0005,,C:\Projects\Battery Engineering\data,24
05659.csv,charge,538,B0005,,C:\Projects\Battery Engineering\data,24
05660.csv,impedance,539,B0005,,C:\Projects\Battery Engineering\data,24
05661.csv,discharge,540,B0005,1.31829304,C:\Projects\Battery Engineering\data,24
05662.csv,impedance,541,B0005,,C:\Projects\Battery Engineering\data,24
05663.csv,charge,542,B0005,,C:\Projects\Battery Engineering\data,24
05664.csv,impedance,543,B0005,,C:\Projects\Battery Engineering\data,24
05665.csv,discharge,544,B0005,1.323872422,C:\Projects\Battery Engineering\data,24
05666.csv,impedance,545,B0005,,C:\Projects\Battery Engineering\data,24
05667.csv,charge,546,B0005,,C:\Projects\Battery Engineering\data,24
05668.csv,discharge,547,B0005,1.360121677,C:\Projects\Battery Engineering\data,24
05669.csv,impedance,548,B0005,,C:\Projects\Battery Engineering\data,24
05670.csv,charge,549,B0005,,C:\Projects\Battery Engineering\data,24
05671.csv,impedance,550,B0005,,C:\Projects\Battery Engineering\data,24
05672.csv,discharge,551,B0005,1.339530687,C:\Projects\Battery Engineering\data,24
05673.csv,impedance,552,B0005,,C:\Projects\Battery Engineering\data,24
05674.csv,charge,553,B0005,,C:\Projects\Battery Engineering\data,24
05675.csv,impedance,554,B0005,,C:\Projects\Battery Engineering\data,24
05676.csv,discharge,555,B0005,1.329028657,C:\Projects\Battery Engineering\data,24
05677.csv,impedance,556,B0005,,C:\Projects\Battery Engineering\data,24
05678.csv,charge,557,B0005,,C:\Projects\Battery Engineering\data,24
05679.csv,impedance,558,B0005,,C:\Projects\Battery Engineering\data,24
05680.csv,discharge,559,B0005,1.323674127,C:\Projects\Battery Engineering\data,24
05681.csv,impedance,560,B0005,,C:\Projects\Battery Engineering\data,24
05682.csv,charge,561,B0005,,C:\Projects\Battery Engineering\data,24
05683.csv,impedance,562,B0005,,C:\Projects\Battery Engineering\data,24
05684.csv,discharge,563,B0005,1.318633897,C:\Projects\Battery Engineering\data,24
05685.csv,impedance,564,B0005,,C:\Projects\Battery Engineering\data,24
05686.csv,charge,565,B0005,,C:\Projects\Battery Engineering\data,24
05687.csv,impedance,566,B0005,,C:\Projects\Battery Engineering\data,24
05688.csv,discharge,567,B0005,1.313475132,C:\Projects\Battery Engineering\data,24
05689.csv,impedance,568,B0005,,C:\Projects\Battery Engineering\data,24
05690.csv,charge,569,B0005,,C:\Projects\Battery Engineering\data,24
05691.csv,impedance,570,B0005,,C:\Projects\Battery Engineering\data,24
05692.csv,discharge,571,B0005,1.313202063,C:\Projects\Battery Engineering\data,24
05693.csv,impedance,572,B0005,,C:\Projects\Battery Engineering\data,24
05694.csv,charge,573,B0005,,C:\Projects\Battery Engineering\data,24
05695.csv,impedance,574,B0005,,C:\Projects\Battery Engineering\data,24
05696.csv,discharge,575,B0005,1.307795995,C:\Projects\Battery Engineering\data,24
05697.csv,impedance,576,B0005,,C:\Projects\Battery Engineering\data,24
05698.csv,charge,577,B0005,,C:\Projects\Battery Engineering\data,24
05699.csv,impedance,578,B0005,,C:\Projects\Battery Engineering\data,24
05700.csv,discharge,579,B0005,1.303032919,C:\Projects\Battery Engineering\data,24
05701.csv,impedance,580,B0005,,C:\Projects\Battery Engineering\data,24
05702.csv,charge,581,B0005,,C:\Projects\Battery Engineering\data,24
05703.csv,impedance,582,B0005,,C:\Projects\Battery Engineering\data,24
05704.csv,discharge,583,B0005,1.303357356,C:\Projects\Battery Engineering\data,24
05705.csv,impedance,584,B0005,,C:\Projects\Battery Engineering\data,24
05706.csv,charge,585,B0005,,C:\Projects\Battery Engineering\data,24
05707.csv,impedance,586,B0005,,C:\Projects\Battery Engineering\data,24
05708.csv,discharge,587,B0005,1.303410044,C:\Projects\Battery Engineering\data,24
05709.csv,impedance,588,B0005,,C:\Projects\Battery Engineering\data,24
05710.csv,charge,589,B0005,,C:\Projects\Battery Engineering\data,24
05711.csv,impedance,590,B0005,,C:\Projects\Battery Engineering\data,24
05712.csv,discharge,591,B0005,1.297887081,C:\Projects\Battery Engineering\data,24
05713.csv,impedance,592,B0005,,C:\Projects\Battery Engineering\data,24
05714.csv,charge,593,B0005,,C:\Projects\Battery Engineering\data,24
05715.csv,impedance,594,B0005,,C:\Projects\Battery Engineering\data,24
05716.csv,discharge,595,B0005,1.298073506,C:\Projects\Battery Engineering\data,24
05717.csv,impedance,596,B0005,,C:\Projects\Battery Engineering\data,24
05718.csv,charge,597,B0005,,C:\Projects\Battery Engineering\data,24
05719.csv,impedance,598,B0005,,C:\Projects\Battery Engineering\data,24
05720.csv,discharge,599,B0005,1.293463614,C:\Projects\Battery Engineering\data,24
05721.csv,impedance,600,B0005,,C:\Projects\Battery Engineering\data,24
05722.csv,charge,601,B0005,,C:\Projects\Battery Engineering\data,24
05723.csv,impedance,602,B0005,,C:\Projects\Battery Engineering\data,24
05724.csv,discharge,603,B0005,1.288003393,C:\Projects\Battery Engineering\data,24
05725.csv,impedance,604,B0005,,C:\Projects\Battery Engineering\data,24
05726.csv,charge,605,B0005,,C:\Projects\Battery Engineering\data,24
05727.csv,impedance,606,B0005,,C:\Projects\Battery Engineering\data,24
05728.csv,discharge,607,B0005,1.287452522,C:\Projects\Battery Engineering\data,24
05729.csv,impedance,608,B0005,,C:\Projects\Battery Engineering\data,24
05730.csv,charge,609,B0005,,C:\Projects\Battery Engineering\data,24
05731.csv,impedance,610,B0005,,C:\Projects\Battery Engineering\data,24
05732.csv,discharge,611,B0005,1.309015364,C:\Projects\Battery Engineering\data,24
05733.csv,charge,612,B0005,,C:\Projects\Battery Engineering\data,24
05734.csv,discharge,613,B0005,1.325079329,C:\Projects\Battery Engineering\data,24
05735.csv,impedance,614,B0005,,C:\Projects\Battery Engineering\data,24
05736.csv,charge,615,B0005,,C:\Projects\Battery Engineering\data,24
05737.csv,charge,0,B0007,,C:\Projects\Battery Engineering\data,24
05738.csv,discharge,1,B0007,1.891052295,C:\Projects\Battery Engineering\data,24
05739.csv,charge,2,B0007,,C:\Projects\Battery Engineering\data,24
05740.csv,discharge,3,B0007,1.880637028,C:\Projects\Battery Engineering\data,24
05741.csv,charge,4,B0007,,C:\Projects\Battery Engineering\data,24
05742.csv,discharge,5,B0007,1.880662672,C:\Projects\Battery Engineering\data,24
05743.csv,charge,6,B0007,,C:\Projects\Battery Engineering\data,24
05744.csv,discharge,7,B0007,1.880770901,C:\Projects\Battery Engineering\data,24
05745.csv,charge,8,B0007,,C:\Projects\Battery Engineering\data,24
05746.csv,discharge,9,B0007,1.879450873,C:\Projects\Battery Engineering\data,24
05747.csv,charge,10,B0007,,C:\Projects\Battery Engineering\data,24
05748.csv,discharge,11,B0007,1.880700352,C:\Projects\Battery Engineering\data,24
05749.csv,charge,12,B0007,,C:\Projects\Battery Engineering\data,24
05750.csv,discharge,13,B0007,1.879935252,C:\Projects\Battery Engineering\data,24
05751.csv,charge,14,B0007,,C:\Projects\Battery Engineering\data,24
05752.csv,discharge,15,B0007,1.881508812,C:\Projects\Battery Engineering\data,24
05753.csv,charge,16,B0007,,C:\Projects\Battery Engineering\data,24
05754.csv,discharge,17,B0007,1.869690787,C:\Projects\Battery Engineering\data,24
05755.csv,charge,18,B0007,,C:\Projects\Battery Engineering\data,24
05756.csv,discharge,19,B0007,1.87005238,C:\Projects\Battery Engineering\data,24
05757.csv,charge,20,B0007,,C:\Projects\Battery Engineering\data,24
05758.csv,discharge,21,B0007,1.870044239,C:\Projects\Battery Engineering\data,24
05759.csv,charge,22,B0007,,C:\Projects\Battery Engineering\data,24
05760.csv,charge,23,B0007,,C:\Projects\Battery Engineering\data,24
05761.csv,discharge,24,B0007,1.859651899,C:\Projects\Battery Engineering\data,24
05762.csv,charge,25,B0007,,C:\Projects\Battery Engineering\data,24
05763.csv,discharge,26,B0007,1.859074656,C:\Projects\Battery Engineering\data,24
05764.csv,charge,27,B0007,,C:\Projects\Battery Engineering\data,24
05765.csv,discharge,28,B0007,1.859008458,C:\Projects\Battery Engineering\data,24
05766.csv,charge,29,B0007,,C:\Projects\Battery Engineering\data,24
05767.csv,discharge,30,B0007,1.859362259,C:\Projects\Battery Engineering\data,24
05768.csv,charge,31,B0007,,C:\Projects\Battery Engineering\data,24
05769.csv,discharge,32,B0007,1.858735545,C:\Projects\Battery Engineering\data,24
05770.csv,charge,33,B0007,,C:\Projects\Battery Engineering\data,24
05771.csv,discharge,34,B0007,1.847817291,C:\Projects\Battery Engineering\data,24
05772.csv,charge,35,B0007,,C:\Projects\Battery Engineering\data,24
05773.csv,discharge,36,B0007,1.848525292,C:\Projects\Battery Engineering\data,24
05774.csv,charge,37,B0007,,C:\Projects\Battery Engineering\data,24
05775.csv,discharge,38,B0007,1.848378952,C:\Projects\Battery Engineering\data,24
05776.csv,charge,39,B0007,,C:\Projects\Battery Engineering\data,24
05777.csv,impedance,40,B0007,,C:\Projects\Battery Engineering\data,24
05778.csv,discharge,41,B0007,1.880780544,C:\Projects\Battery Engineering\data,24
05779.csv,impedance,42,B0007,,C:\Projects\Battery Engineering\data,24
05780.csv,charge,43,B0007,,C:\Projects\Battery Engineering\data,24
05781.csv,impedance,44,B0007,,C:\Projects\Battery Engineering\data,24
05782.csv,discharge,45,B0007,1.88147216,C:\Projects\Battery Engineering\data,24
05783.csv,impedance,46,B0007,,C:\Projects\Battery Engineering\data,24
05784.csv,charge,47,B0007,,C:\Projects\Battery Engineering\data,24
05785.csv,impedance,48,B0007,,C:\Projects\Battery Engineering\data,24
05786.csv,discharge,49,B0007,1.881095431,C:\Projects\Battery Engineering\data,24
05787.csv,impedance,50,B0007,,C:\Projects\Battery Engineering\data,24
05788.csv,charge,51,B0007,,C:\Projects\Battery Engineering\data,24
05789.csv,impedance,52,B0007,,C:\Projects\Battery Engineering\data,24
05790.csv,discharge,53,B0007,1.871008965,C:\Projects\Battery Engineering\data,24
05791.csv,impedance,54,B0007,,C:\Projects\Battery Engineering\data,24
05792.csv,charge,55,B0007,,C:\Projects\Battery Engineering\data,24
05793.csv,impedance,56,B0007,,C:\Projects\Battery Engineering\data,24
05794.csv,discharge,57,B0007,1.870199515,C:\Projects\Battery Engineering\data,24
05795.csv,impedance,58,B0007,,C:\Projects\Battery Engineering\data,24
05796.csv,charge,59,B0007,,C:\Projects\Battery Engineering\data,24
05797.csv,impedance,60,B0007,,C:\Projects\Battery Engineering\data,24
05798.csv,discharge,61,B0007,1.870671536,C:\Projects\Battery Engineering\data,24
05799.csv,impedance,62,B0007,,C:\Projects\Battery Engineering\data,24
05800.csv,charge,63,B0007,,C:\Projects\Battery Engineering\data,24
05801.csv,impedance,64,B0007,,C:\Projects\Battery Engineering\data,24
05802.csv,discharge,65,B0007,1.859612464,C:\Projects\Battery Engineering\data,24
05803.csv,impedance,66,B0007,,C:\Projects\Battery Engineering\data,24
05804.csv,charge,67,B0007,,C:\Projects\Battery Engineering\data,24
05805.csv,impedance,68,B0007,,C:\Projects\Battery Engineering\data,24
05806.csv,discharge,69,B0007,1.86003391,C:\Projects\Battery Engineering\data,24
05807.csv,impedance,70,B0007,,C:\Projects\Battery Engineering\data,24
05808.csv,charge,71,B0007,,C:\Projects\Battery Engineering\data,24
05809.csv,impedance,72,B0007,,C:\Projects\Battery Engineering\data,24
05810.csv,discharge,73,B0007,1.859165311,C:\Projects\Battery Engineering\data,24
05811.csv,impedance,74,B0007,,C:\Projects\Battery Engineering\data,24
05812.csv,charge,75,B0007,,C:\Projects\Battery Engineering\data,24
05813.csv,impedance,76,B0007,,C:\Projects\Battery Engineering\data,24
05814.csv,discharge,77,B0007,1.848139818,C:\Projects\Battery Engineering\data,24
05815.csv,impedance,78,B0007,,C:\Projects\Battery Engineering\data,24
05816.csv,charge,79,B0007,,C:\Projects\Battery Engineering\data,24
05817.csv,impedance,80,B0007,,C:\Projects\Battery Engineering\data,24
05818.csv,discharge,81,B0007,1.849201702,C:\Projects\Battery Engineering\data,24
05819.csv,impedance,82,B0007,,C:\Projects\Battery Engineering\data,24
05820.csv,charge,83,B0007,,C:\Projects\Battery Engineering\data,24
05821.csv,charge,84,B0007,,C:\Projects\Battery Engineering\data,24
05822.csv,discharge,85,B0007,1.883467744,C:\Projects\Battery Engineering\data,24
05823.csv,impedance,86,B0007,,C:\Projects\Battery Engineering\data,24
05824.csv,charge,87,B0007,,C:\Projects\Battery Engineering\data,24
05825.csv,impedance,88,B0007,,C:\Projects\Battery Engineering\data,24
05826.csv,discharge,89,B0007,1.862821112,C:\Projects\Battery Engineering\data,24
05827.csv,impedance,90,B0007,,C:\Projects\Battery Engineering\data,24
05828.csv,charge,91,B0007,,C:\Projects\Battery Engineering\data,24
05829.csv,impedance,92,B0007,,C:\Projects\Battery Engineering\data,24
05830.csv,discharge,93,B0007,1.85208504,C:\Projects\Battery Engineering\data,24
05831.csv,impedance,94,B0007,,C:\Projects\Battery Engineering\data,24
05832.csv,charge,95,B0007,,C:\Projects\Battery Engineering\data,24
05833.csv,impedance,96,B0007,,C:\Projects\Battery Engineering\data,24
05834.csv,discharge,97,B0007,1.846950465,C:\Projects\Battery Engineering\data,24
05835.csv,impedance,98,B0007,,C:\Projects\Battery Engineering\data,24
05836.csv,charge,99,B0007,,C:\Projects\Battery Engineering\data,24
05837.csv,impedance,100,B0007,,C:\Projects\Battery Engineering\data,24
05838.csv,discharge,101,B0007,1.836828431,C:\Projects\Battery Engineering\data,24
05839.csv,impedance,102,B0007,,C:\Projects\Battery Engineering\data,24
05840.csv,charge,103,B0007,,C:\Projects\Battery Engineering\data,24
05841.csv,impedance,104,B0007,,C:\Projects\Battery Engineering\data,24
05842.csv,discharge,105,B0007,1.837161962,C:\Projects\Battery Engineering\data,24
05843.csv,impedance,106,B0007,,C:\Projects\Battery Engineering\data,24
05844.csv,charge,107,B0007,,C:\Projects\Battery Engineering\data,24
05845.csv,impedance,108,B0007,,C:\Projects\Battery Engineering\data,24
05846.csv,discharge,109,B0007,1.831672258,C:\Projects\Battery Engineering\data,24
05847.csv,impedance,110,B0007,,C:\Projects\Battery Engineering\data,24
05848.csv,charge,111,B0007,,C:\Projects\Battery Engineering\data,24
05849.csv,impedance,112,B0007,,C:\Projects\Battery Engineering\data,24
05850.csv,discharge,113,B0007,1.821147095,C:\Projects\Battery Engineering\data,24
05851.csv,impedance,114,B0007,,C:\Projects\Battery Engineering\data,24
05852.csv,charge,115,B0007,,C:\Projects\Battery Engineering\data,24
05853.csv,impedance,116,B0007,,C:\Projects\Battery Engineering\data,24
05854.csv,discharge,117,B0007,1.816506092,C:\Projects\Battery Engineering\data,24
05855.csv,impedance,118,B0007,,C:\Projects\Battery Engineering\data,24
05856.csv,charge,119,B0007,,C:\Projects\Battery Engineering\data,24
